date,pressure_avg,temperature_avg,humidity_avg,precipitation,sunshine,wind_direction,wind_speed,pm25_lag1,pm25_lag2,pm25_lag3,pm25_3day_avg,fire_count,fire_pressure,fire_pressure_lag1,fire_pressure_lag2,fire_pressure_3day_avg,month,is_burning_season,pm25
2018-06-21,1007.33,28.19,74.38,8.8,3.2,200,35.188,20.0,28.0,34.0,27.333333333333332,0,0.0,0.0,0.0,0.0,6,0,14.0
2018-06-22,1007.55,28.11,73.38,0.0,2.3,210,25.928,14.0,20.0,28.0,20.666666666666668,0,0.0,0.0,0.0,0.0,6,0,15.0
2018-06-23,1006.46,28.51,73.25,14.0,4.1,210,11.112,15.0,14.0,20.0,16.333333333333332,0,0.0,0.0,0.0,0.0,6,0,14.0
2018-06-24,1005.95,27.33,78.63,0.0,2.3,190,25.928,14.0,15.0,14.0,14.333333333333334,0,0.0,0.0,0.0,0.0,6,0,12.0
2018-06-25,1005.66,26.8,80.13,8.1,0.0,210,18.52,12.0,14.0,15.0,13.666666666666666,0,0.0,0.0,0.0,0.0,6,0,15.0
2018-06-26,1007.04,25.83,86.63,11.4,0.0,250,27.78,15.0,12.0,14.0,13.666666666666666,0,0.0,0.0,0.0,0.0,6,0,13.0
2018-06-27,1009.12,24.79,88.88,17.3,0.4,160,24.076,13.0,15.0,12.0,13.333333333333334,0,0.0,0.0,0.0,0.0,6,0,10.0
2018-06-28,1009.05,26.7,81.13,38.4,6.6,310,264.836,10.0,13.0,15.0,12.666666666666666,0,0.0,0.0,0.0,0.0,6,0,11.0
2018-06-29,1007.32,26.59,81.88,1.8,0.0,260,25.928,11.0,10.0,13.0,11.333333333333334,0,0.0,0.0,0.0,0.0,6,0,11.0
2018-06-30,1005.74,28.95,68.75,0.0,10.9,210,29.632,11.0,11.0,10.0,10.666666666666666,0,0.0,0.0,0.0,0.0,6,0,13.0
2018-07-01,1006.35,28.4,72.88,0.0,7.9,220,33.336,13.0,11.0,11.0,11.666666666666666,2,0.4638,0.0,0.0,0.0,7,0,12.0
2018-07-02,1005.6,29.21,69.25,0.0,7.8,240,11.112,12.0,13.0,11.0,12.0,0,0.0,0.4638,0.0,0.1546,7,0,15.0
2018-07-03,1005.37,29.06,66.63,0.0,4.4,210,29.632,15.0,12.0,13.0,13.333333333333334,0,0.0,0.0,0.4638,0.1546,7,0,16.0
2018-07-04,1004.76,28.36,71.0,1.2,3.0,240,27.78,16.0,15.0,12.0,14.333333333333334,0,0.0,0.0,0.0,0.1546,7,0,15.0
2018-07-05,1003.41,29.3,68.5,0.0,10.3,300,20.372,15.0,16.0,15.0,15.333333333333334,0,0.0,0.0,0.0,0.0,7,0,13.0
2018-07-06,1003.03,29.56,65.25,0.0,8.6,220,27.78,13.0,15.0,16.0,14.666666666666666,0,0.0,0.0,0.0,0.0,7,0,14.0
2018-07-07,1003.9,28.49,73.13,1.5,3.2,210,9.26,14.0,13.0,15.0,14.0,0,0.0,0.0,0.0,0.0,7,0,13.0
2018-07-08,1004.2,27.66,80.13,4.9,0.0,330,16.668,13.0,14.0,13.0,13.333333333333334,0,0.0,0.0,0.0,0.0,7,0,15.0
2018-07-09,1005.17,26.35,84.88,2.6,0.0,170,18.52,15.0,13.0,14.0,14.0,0,0.0,0.0,0.0,0.0,7,0,15.0
2018-07-10,1005.1,27.46,79.5,5.9,3.2,240,14.816,15.0,15.0,13.0,14.333333333333334,0,0.0,0.0,0.0,0.0,7,0,12.0
2018-07-11,1003.89,28.35,75.0,0.3,4.2,270,33.336,12.0,15.0,15.0,14.0,0,0.0,0.0,0.0,0.0,7,0,10.0
2018-07-12,1003.2,28.89,71.88,3.5,5.6,310,22.224,10.0,12.0,15.0,12.333333333333334,0,0.0,0.0,0.0,0.0,7,0,12.0
2018-07-13,1003.14,27.42,82.5,4.4,4.6,90,18.52,12.0,10.0,12.0,11.333333333333334,0,0.0,0.0,0.0,0.0,7,0,10.0
2018-07-14,1003.33,28.33,74.63,0.0,5.4,240,29.632,10.0,12.0,10.0,10.666666666666666,0,0.0,0.0,0.0,0.0,7,0,11.0
2018-07-15,1004.45,28.16,75.88,1.6,3.3,260,16.668,11.0,10.0,12.0,11.0,0,0.0,0.0,0.0,0.0,7,0,12.0
2018-07-16,1004.06,28.53,71.5,1.1,1.0,210,18.52,12.0,11.0,10.0,11.0,0,0.0,0.0,0.0,0.0,7,0,12.0
2018-07-17,1002.27,28.51,76.75,17.4,5.8,210,12.964,12.0,12.0,11.0,11.666666666666666,0,0.0,0.0,0.0,0.0,7,0,12.0
2018-07-18,1002.07,26.11,89.63,7.3,0.8,270,18.52,12.0,12.0,12.0,12.0,0,0.0,0.0,0.0,0.0,7,0,12.0
2018-07-19,1002.54,27.1,83.75,23.0,1.0,200,25.928,12.0,12.0,12.0,12.0,0,0.0,0.0,0.0,0.0,7,0,11.0
2018-07-20,1004.4,26.54,86.88,13.0,0.0,210,24.076,11.0,12.0,12.0,11.666666666666666,0,0.0,0.0,0.0,0.0,7,0,13.0
2018-07-21,1006.13,26.63,86.38,2.6,0.0,230,14.816,13.0,11.0,12.0,12.0,0,0.0,0.0,0.0,0.0,7,0,19.0
2018-07-22,1006.27,26.26,87.88,8.3,0.0,180,16.668,19.0,13.0,11.0,14.333333333333334,0,0.0,0.0,0.0,0.0,7,0,18.0
2018-07-23,1005.64,26.41,85.75,20.1,2.0,270,27.78,18.0,19.0,13.0,16.666666666666668,0,0.0,0.0,0.0,0.0,7,0,15.0
2018-07-24,1005.55,26.89,83.0,1.8,1.6,170,22.224,15.0,18.0,19.0,17.333333333333332,0,0.0,0.0,0.0,0.0,7,0,16.0
2018-07-25,1005.91,25.54,89.38,9.7,0.0,210,18.52,16.0,15.0,18.0,16.333333333333332,0,0.0,0.0,0.0,0.0,7,0,18.0
2018-07-26,1005.8,26.05,86.63,7.5,0.0,190,16.668,18.0,16.0,15.0,16.333333333333332,0,0.0,0.0,0.0,0.0,7,0,16.0
2018-07-27,1004.97,26.19,85.38,1.3,0.0,210,24.076,16.0,18.0,16.0,16.666666666666668,0,0.0,0.0,0.0,0.0,7,0,19.0
2018-07-28,1005.79,25.09,91.0,19.9,0.0,350,14.816,19.0,16.0,18.0,17.666666666666668,0,0.0,0.0,0.0,0.0,7,0,15.0
2018-07-29,1005.24,26.1,84.38,0.0,0.0,210,14.816,15.0,19.0,16.0,16.666666666666668,0,0.0,0.0,0.0,0.0,7,0,17.0
2018-07-30,1004.75,27.23,80.38,0.2,0.2,210,31.484,17.0,15.0,19.0,17.0,0,0.0,0.0,0.0,0.0,7,0,20.0
2018-07-31,1005.99,27.05,78.25,0.3,2.3,190,14.816,20.0,17.0,15.0,17.333333333333332,0,0.0,0.0,0.0,0.0,7,0,17.0
2018-08-01,1006.34,27.8,72.5,0.0,6.2,250,20.372,17.0,20.0,17.0,18.0,0,0.0,0.0,0.0,0.0,8,0,18.0
2018-08-02,1006.21,28.06,72.88,0.0,1.7,210,27.78,18.0,17.0,20.0,18.333333333333332,0,0.0,0.0,0.0,0.0,8,0,22.0
2018-08-03,1004.79,28.32,71.13,0.0,3.3,190,16.668,22.0,18.0,17.0,19.0,0,0.0,0.0,0.0,0.0,8,0,21.0
2018-08-04,1004.42,27.54,73.63,0.0,0.0,220,11.112,21.0,22.0,18.0,20.333333333333332,0,0.0,0.0,0.0,0.0,8,0,24.0
2018-08-05,1005.13,26.89,79.0,6.6,4.0,160,29.632,24.0,21.0,22.0,22.333333333333332,0,0.0,0.0,0.0,0.0,8,0,18.0
2018-08-06,1005.51,26.59,81.5,0.6,3.2,280,9.26,18.0,24.0,21.0,21.0,0,0.0,0.0,0.0,0.0,8,0,20.0
2018-08-07,1004.69,28.13,74.25,0.0,9.7,200,29.632,20.0,18.0,24.0,20.666666666666668,0,0.0,0.0,0.0,0.0,8,0,19.0
2018-08-08,1004.33,29.24,71.0,2.0,9.0,160,22.224,19.0,20.0,18.0,19.0,1,2.3974,0.0,0.0,0.0,8,0,19.0
2018-08-09,1005.0,27.41,80.38,16.4,4.1,240,16.668,19.0,19.0,20.0,19.333333333333332,0,0.0,2.3974,0.0,0.7991333333333334,8,0,18.0
2018-08-10,1004.58,27.65,80.13,0.0,4.5,210,25.928,18.0,19.0,19.0,18.666666666666668,0,0.0,0.0,2.3974,0.7991333333333334,8,0,15.0
2018-08-11,1003.58,28.69,72.38,0.0,6.2,210,33.336,15.0,18.0,19.0,17.333333333333332,0,0.0,0.0,0.0,0.7991333333333334,8,0,15.0
2018-08-12,1003.24,27.7,76.25,4.0,2.6,160,18.52,15.0,15.0,18.0,16.0,0,0.0,0.0,0.0,0.0,8,0,15.0
2018-08-13,1004.2,27.89,75.0,0.0,2.1,210,24.076,15.0,15.0,15.0,15.0,0,0.0,0.0,0.0,0.0,8,0,13.0
2018-08-14,1004.4,28.49,68.13,0.0,2.3,210,24.076,13.0,15.0,15.0,14.333333333333334,0,0.0,0.0,0.0,0.0,8,0,15.0
2018-08-15,1006.81,26.96,80.5,0.8,0.2,90,20.372,15.0,13.0,15.0,14.333333333333334,0,0.0,0.0,0.0,0.0,8,0,16.0
2018-08-16,1004.86,27.84,76.0,0.4,2.0,190,16.668,16.0,15.0,13.0,14.666666666666666,0,0.0,0.0,0.0,0.0,8,0,14.0
2018-08-17,1001.09,26.08,86.25,26.4,0.0,170,9.26,14.0,16.0,15.0,15.0,0,0.0,0.0,0.0,0.0,8,0,17.0
2018-08-18,999.96,25.79,90.13,24.2,0.2,140,35.188,17.0,14.0,16.0,15.666666666666666,0,0.0,0.0,0.0,0.0,8,0,11.0
2018-08-19,1004.1,27.53,79.38,0.0,8.5,240,12.964,11.0,17.0,14.0,14.0,0,0.0,0.0,0.0,0.0,8,0,14.0
2018-08-20,1006.59,28.39,75.38,0.0,6.9,190,22.224,14.0,11.0,17.0,14.0,0,0.0,0.0,0.0,0.0,8,0,18.0
2018-08-21,1005.69,27.46,81.25,4.7,5.0,110,11.112,18.0,14.0,11.0,14.333333333333334,0,0.0,0.0,0.0,0.0,8,0,18.0
2018-08-22,1004.12,27.13,83.63,0.1,2.9,270,20.372,18.0,18.0,14.0,16.666666666666668,0,0.0,0.0,0.0,0.0,8,0,16.0
2018-08-23,1004.76,27.03,83.88,2.6,2.5,210,14.816,16.0,18.0,18.0,17.333333333333332,0,0.0,0.0,0.0,0.0,8,0,17.0
2018-08-24,1005.35,27.9,78.13,0.3,5.3,240,27.78,17.0,16.0,18.0,17.0,0,0.0,0.0,0.0,0.0,8,0,15.0
2018-08-25,1005.98,26.64,81.5,1.9,0.1,220,16.668,15.0,17.0,16.0,16.0,0,0.0,0.0,0.0,0.0,8,0,15.0
2018-08-26,1004.89,27.48,78.75,1.6,2.9,210,16.668,15.0,15.0,17.0,15.666666666666666,0,0.0,0.0,0.0,0.0,8,0,15.0
2018-08-27,1005.99,26.69,82.0,29.5,3.5,240,27.78,15.0,15.0,15.0,15.0,0,0.0,0.0,0.0,0.0,8,0,12.0
2018-08-28,1007.46,26.75,81.75,0.0,3.3,230,20.372,12.0,15.0,15.0,14.0,0,0.0,0.0,0.0,0.0,8,0,13.0
2018-08-29,1006.36,27.23,76.25,0.2,0.1,150,16.668,13.0,12.0,15.0,13.333333333333334,0,0.0,0.0,0.0,0.0,8,0,16.0
2018-08-30,1004.38,27.25,80.0,0.0,0.0,180,16.668,16.0,13.0,12.0,13.666666666666666,0,0.0,0.0,0.0,0.0,8,0,21.0
2018-08-31,1005.53,27.29,82.13,2.0,1.5,360,11.0,21.0,16.0,13.0,16.666666666666668,0,0.0,0.0,0.0,0.0,8,0,18.0
2018-09-01,1008.3,27.94,71.63,0.2,3.7,280,12.964,18.0,21.0,16.0,18.333333333333332,0,0.0,0.0,0.0,0.0,9,0,15.0
2018-09-02,1007.52,28.41,74.75,2.8,5.8,350,22.224,15.0,18.0,21.0,18.0,0,0.0,0.0,0.0,0.0,9,0,15.0
2018-09-03,1006.55,26.2,87.13,1.1,0.0,330,5.556,15.0,15.0,18.0,16.0,0,0.0,0.0,0.0,0.0,9,0,15.0
2018-09-04,1006.99,26.38,81.5,0.0,0.3,190,22.224,15.0,15.0,15.0,15.0,0,0.0,0.0,0.0,0.0,9,0,14.0
2018-09-05,1008.14,26.64,76.38,1.1,2.0,210,29.632,14.0,15.0,15.0,14.666666666666666,0,0.0,0.0,0.0,0.0,9,0,13.0
2018-09-06,1007.67,26.84,79.13,2.5,4.5,320,20.372,13.0,14.0,15.0,14.0,0,0.0,0.0,0.0,0.0,9,0,14.0
2018-09-07,1006.96,28.53,73.63,0.0,8.9,320,12.964,14.0,13.0,14.0,13.666666666666666,0,0.0,0.0,0.0,0.0,9,0,19.0
2018-09-08,1007.22,28.11,76.25,3.3,5.5,240,22.224,19.0,14.0,13.0,15.333333333333334,0,0.0,0.0,0.0,0.0,9,0,15.0
2018-09-09,1009.86,27.01,80.75,4.9,5.1,140,33.336,15.0,19.0,14.0,16.0,0,0.0,0.0,0.0,0.0,9,0,15.0
2018-09-10,1011.61,28.12,76.5,0.0,6.8,270,14.816,15.0,15.0,19.0,16.333333333333332,0,0.0,0.0,0.0,0.0,9,0,17.0
2018-09-11,1009.74,28.88,73.38,0.0,9.1,320,24.076,17.0,15.0,15.0,15.666666666666666,0,0.0,0.0,0.0,0.0,9,0,15.0
2018-09-12,1007.56,28.49,74.0,0.0,6.0,20,11.112,15.0,17.0,15.0,15.666666666666666,0,0.0,0.0,0.0,0.0,9,0,13.0
2018-09-13,1007.01,27.68,80.25,0.2,4.9,250,20.372,13.0,15.0,17.0,15.0,0,0.0,0.0,0.0,0.0,9,0,14.0
2018-09-14,1007.75,28.01,78.25,0.0,6.0,20,9.26,14.0,13.0,15.0,14.0,0,0.0,0.0,0.0,0.0,9,0,10.0
2018-09-15,1007.48,29.04,71.13,0.0,10.2,350,18.52,10.0,14.0,13.0,12.333333333333334,0,0.0,0.0,0.0,0.0,9,0,12.0
2018-09-16,1004.29,30.23,69.75,0.0,10.3,280,9.26,12.0,10.0,14.0,12.0,1,0.3369,0.0,0.0,0.0,9,0,15.0
2018-09-17,1002.73,29.93,69.5,0.0,8.7,200,31.484,15.0,12.0,10.0,12.333333333333334,0,0.0,0.3369,0.0,0.1123,9,0,15.0
2018-09-18,1006.36,26.85,79.38,19.1,1.2,80,22.224,15.0,15.0,12.0,14.0,0,0.0,0.0,0.3369,0.1123,9,0,9.0
2018-09-19,1009.56,26.24,83.75,18.0,1.7,240,33.336,9.0,15.0,15.0,13.0,0,0.0,0.0,0.0,0.1123,9,0,8.0
2018-09-20,1011.02,27.66,76.0,0.0,7.6,360,11.112,8.0,9.0,15.0,10.666666666666666,1,0.0874,0.0,0.0,0.0,9,0,9.0
2018-09-21,1011.42,28.19,75.0,0.0,9.8,110,18.52,9.0,8.0,9.0,8.666666666666666,1,0.5044,0.0874,0.0,0.029133333333333334,9,0,10.0
2018-09-22,1012.1,28.16,75.75,0.0,5.9,130,22.224,10.0,9.0,8.0,9.0,0,0.0,0.5044,0.0874,0.19726666666666667,9,0,14.0
2018-09-23,1012.52,28.71,70.13,0.0,10.9,210,11.112,14.0,10.0,9.0,11.0,0,0.0,0.0,0.5044,0.19726666666666667,9,0,17.0
2018-09-24,1010.9,28.89,69.38,0.0,9.2,140,16.668,17.0,14.0,10.0,13.666666666666666,1,0.1414,0.0,0.0,0.16813333333333333,9,0,16.0
2018-09-25,1009.48,28.99,69.63,0.0,9.6,270,25.928,16.0,17.0,14.0,15.666666666666666,3,1.0257,0.1414,0.0,0.04713333333333333,9,0,15.0
2018-09-26,1008.46,29.41,71.0,0.0,10.4,210,24.076,15.0,16.0,17.0,16.0,0,0.0,1.0257,0.1414,0.38903333333333334,9,0,13.0
2018-09-27,1008.29,29.83,68.88,0.0,1.4,340,22.224,13.0,15.0,16.0,14.666666666666666,0,0.0,0.0,1.0257,0.38903333333333334,9,0,15.0
2018-09-28,1008.55,30.03,67.13,0.0,7.6,270,44.448,15.0,13.0,15.0,14.333333333333334,1,0.1314,0.0,0.0,0.34190000000000004,9,0,16.0
2018-09-29,1010.15,25.94,83.38,10.9,3.8,190,20.372,16.0,15.0,13.0,14.666666666666666,0,0.0,0.1314,0.0,0.0438,9,0,17.0
2018-09-30,1010.12,26.78,79.5,0.0,6.9,170,12.964,17.0,16.0,15.0,16.0,0,0.0,0.0,0.1314,0.0438,9,0,16.0
2018-10-01,1011.14,28.36,73.0,21.5,7.7,210,25.928,16.0,17.0,16.0,16.333333333333332,0,0.0,0.0,0.0,0.0438,10,0,19.0
2018-10-02,1012.69,26.29,81.88,51.4,3.7,220,25.928,19.0,16.0,17.0,17.333333333333332,0,0.0,0.0,0.0,0.0,10,0,15.0
2018-10-03,1013.0,25.3,85.5,6.6,2.4,360,14.816,15.0,19.0,16.0,16.666666666666668,0,0.0,0.0,0.0,0.0,10,0,18.0
2018-10-04,1013.11,27.24,74.25,0.0,8.7,320,18.52,18.0,15.0,19.0,17.333333333333332,0,0.0,0.0,0.0,0.0,10,0,27.0
2018-10-05,1012.78,27.51,74.0,0.0,10.1,190,14.816,27.0,18.0,15.0,20.0,0,0.0,0.0,0.0,0.0,10,0,35.0
2018-10-06,1011.98,28.01,72.75,0.0,7.8,310,11.112,35.0,27.0,18.0,26.666666666666668,0,0.0,0.0,0.0,0.0,10,0,35.0
2018-10-07,1012.09,28.0,73.25,0.0,9.6,210,25.928,35.0,35.0,27.0,32.333333333333336,0,0.0,0.0,0.0,0.0,10,0,35.0
2018-10-08,1011.28,28.59,72.75,0.0,10.4,210,12.964,35.0,35.0,35.0,35.0,0,0.0,0.0,0.0,0.0,10,0,35.0
2018-10-09,1010.92,28.54,72.0,0.0,9.8,260,9.26,35.0,35.0,35.0,35.0,0,0.0,0.0,0.0,0.0,10,0,35.0
2018-10-10,1011.99,26.88,75.88,5.7,5.2,160,18.52,35.0,35.0,35.0,35.0,0,0.0,0.0,0.0,0.0,10,0,29.0
2018-10-11,1014.2,25.84,78.63,0.1,0.0,320,14.816,29.0,35.0,35.0,33.0,0,0.0,0.0,0.0,0.0,10,0,19.0
2018-10-12,1014.79,26.94,76.88,4.1,6.7,270,20.372,19.0,29.0,35.0,27.666666666666668,0,0.0,0.0,0.0,0.0,10,0,25.0
2018-10-13,1014.37,27.19,77.25,0.0,7.5,30,14.816,25.0,19.0,29.0,24.333333333333332,0,0.0,0.0,0.0,0.0,10,0,20.0
2018-10-14,1012.73,27.91,73.13,0.0,10.0,190,9.26,20.0,25.0,19.0,21.333333333333332,0,0.0,0.0,0.0,0.0,10,0,22.0
2018-10-15,1012.1,29.03,69.25,0.0,10.6,270,16.668,22.0,20.0,25.0,22.333333333333332,0,0.0,0.0,0.0,0.0,10,0,21.0
2018-10-16,1011.57,29.0,71.13,0.0,6.2,240,24.076,21.0,22.0,20.0,21.0,1,0.1905,0.0,0.0,0.0,10,0,23.0
2018-10-17,1010.41,28.37,71.38,0.0,10.9,10,27.78,23.0,21.0,22.0,22.0,0,0.0,0.1905,0.0,0.0635,10,0,20.0
2018-10-18,1010.07,28.93,69.38,0.0,10.2,210,18.52,20.0,23.0,21.0,21.333333333333332,2,0.7057,0.0,0.1905,0.0635,10,0,20.0
2018-10-19,1011.09,29.15,68.75,0.0,10.4,170,16.668,20.0,20.0,23.0,21.0,1,0.2128,0.7057,0.0,0.29873333333333335,10,0,21.0
2018-10-20,1012.4,29.16,70.38,0.0,5.6,270,20.372,21.0,20.0,20.0,20.333333333333332,1,18.4785,0.2128,0.7057,0.30616666666666664,10,0,24.0
2018-10-21,1013.81,25.88,84.75,25.6,2.0,210,18.52,24.0,21.0,20.0,21.666666666666668,0,0.0,18.4785,0.2128,6.465666666666667,10,0,19.0
2018-10-22,1013.57,25.74,84.13,34.5,2.0,340,16.668,19.0,24.0,21.0,21.333333333333332,0,0.0,0.0,18.4785,6.230433333333334,10,0,15.0
2018-10-23,1013.39,24.86,90.0,48.2,1.8,170,16.668,15.0,19.0,24.0,19.333333333333332,0,0.0,0.0,0.0,6.1595,10,0,14.0
2018-10-24,1013.85,26.2,80.63,2.7,7.5,210,25.928,14.0,15.0,19.0,16.0,0,0.0,0.0,0.0,0.0,10,0,15.0
2018-10-25,1014.31,27.48,77.75,0.0,7.9,210,22.224,15.0,14.0,15.0,14.666666666666666,0,0.0,0.0,0.0,0.0,10,0,16.0
2018-10-26,1014.85,27.8,75.13,0.0,10.5,220,18.52,16.0,15.0,14.0,15.0,0,0.0,0.0,0.0,0.0,10,0,19.0
2018-10-27,1014.84,28.08,75.13,0.0,10.1,210,16.668,19.0,16.0,15.0,16.666666666666668,0,0.0,0.0,0.0,0.0,10,0,20.0
2018-10-28,1014.9,27.84,71.75,0.0,8.7,240,20.372,20.0,19.0,16.0,18.333333333333332,1,0.2755,0.0,0.0,0.0,10,0,22.0
2018-10-29,1013.59,27.83,70.63,0.0,8.8,90,14.816,22.0,20.0,19.0,20.333333333333332,1,0.1824,0.2755,0.0,0.09183333333333334,10,0,23.0
2018-10-30,1013.17,27.36,74.5,14.2,9.0,270,20.372,23.0,22.0,20.0,21.666666666666668,0,0.0,0.1824,0.2755,0.15263333333333334,10,0,20.0
2018-10-31,1015.08,25.73,69.88,0.0,5.8,350,27.78,20.0,23.0,22.0,21.666666666666668,0,0.0,0.0,0.1824,0.15263333333333334,10,0,24.0
2018-11-01,1014.68,25.53,60.38,0.0,7.4,20,25.928,24.0,20.0,23.0,22.333333333333332,1,0.1508,0.0,0.0,0.0608,11,0,27.0
2018-11-02,1015.14,23.99,65.5,0.0,10.4,50,14.816,27.0,24.0,20.0,23.666666666666668,8,2.6772,0.1508,0.0,0.05026666666666666,11,0,29.0
2018-11-03,1015.56,24.35,68.88,0.0,10.5,240,16.668,29.0,27.0,24.0,26.666666666666668,4,1.0161,2.6772,0.1508,0.9426666666666667,11,0,31.0
2018-11-04,1014.54,24.61,71.25,0.0,10.4,250,12.964,31.0,29.0,27.0,29.0,1,0.2709,1.0161,2.6772,1.2813666666666665,11,0,29.0
2018-11-05,1013.89,25.34,66.0,0.0,10.4,150,16.668,29.0,31.0,29.0,29.666666666666668,4,1.5634,0.2709,1.0161,1.3214,11,0,28.0
2018-11-06,1013.6,25.75,69.88,0.0,9.9,70,12.964,28.0,29.0,31.0,29.333333333333332,8,1.501,1.5634,0.2709,0.9501333333333332,11,0,25.0
2018-11-07,1014.27,26.1,70.63,0.0,10.4,20,16.668,25.0,28.0,29.0,27.333333333333332,16,15.3343,1.501,1.5634,1.1117666666666668,11,0,23.0
2018-11-08,1013.42,25.95,71.88,0.0,10.5,70,14.816,23.0,25.0,28.0,25.333333333333332,5,1.7701,15.3343,1.501,6.1329,11,0,22.0
2018-11-09,1012.79,25.76,72.5,0.0,4.1,90,25.928,22.0,23.0,25.0,23.333333333333332,2,0.4406,1.7701,15.3343,6.201800000000001,11,0,19.0
2018-11-10,1013.88,25.06,82.5,0.7,0.6,220,22.224,19.0,22.0,23.0,21.333333333333332,0,0.0,0.4406,1.7701,5.848333333333334,11,0,14.0
2018-11-11,1013.69,26.05,79.38,0.0,2.1,280,14.816,14.0,19.0,22.0,18.333333333333332,0,0.0,0.0,0.4406,0.7369,11,0,12.0
2018-11-12,1012.62,26.19,80.38,7.1,1.0,60,16.668,12.0,14.0,19.0,15.0,0,0.0,0.0,0.0,0.14686666666666667,11,0,13.0
2018-11-13,1011.46,25.88,84.13,0.7,3.3,160,12.964,13.0,12.0,14.0,13.0,0,0.0,0.0,0.0,0.0,11,0,14.0
2018-11-14,1011.23,26.58,80.63,0.0,7.1,140,16.668,14.0,13.0,12.0,13.0,0,0.0,0.0,0.0,0.0,11,0,16.0
2018-11-15,1011.74,27.19,75.75,0.0,10.2,160,18.52,16.0,14.0,13.0,14.333333333333334,0,0.0,0.0,0.0,0.0,11,0,16.0
2018-11-16,1012.11,27.51,73.13,0.0,10.5,180,18.52,16.0,16.0,14.0,15.333333333333334,0,0.0,0.0,0.0,0.0,11,0,18.0
2018-11-17,1011.37,27.8,73.38,0.0,10.4,310,12.964,18.0,16.0,16.0,16.666666666666668,4,1.347,0.0,0.0,0.0,11,0,21.0
2018-11-18,1012.44,28.1,71.88,0.0,10.4,220,16.668,21.0,18.0,16.0,18.333333333333332,10,4.0535,1.347,0.0,0.449,11,0,21.0
2018-11-19,1013.39,27.46,73.25,0.0,10.5,200,14.816,21.0,21.0,18.0,20.0,2,0.5632,4.0535,1.347,1.8001666666666665,11,0,23.0
2018-11-20,1013.22,27.09,72.38,0.0,10.5,80,16.668,23.0,21.0,21.0,21.666666666666668,1,0.893,0.5632,4.0535,1.9878999999999998,11,0,24.0
2018-11-21,1013.1,26.61,71.63,0.0,10.5,250,14.816,24.0,23.0,21.0,22.666666666666668,9,2.3246,0.893,0.5632,1.8365666666666665,11,0,22.0
2018-11-22,1014.19,26.13,69.25,0.0,10.7,360,14.816,22.0,24.0,23.0,23.0,17,11.8386,2.3246,0.893,1.2602666666666666,11,0,23.0
2018-11-23,1015.31,26.24,71.75,0.0,10.4,190,16.668,23.0,22.0,24.0,23.0,27,12.3981,11.8386,2.3246,5.0187333333333335,11,0,24.0
2018-11-24,1014.32,26.39,72.88,0.0,10.4,130,16.668,24.0,23.0,22.0,23.0,9,8.0776,12.3981,11.8386,8.853766666666667,11,0,23.0
2018-11-25,1014.08,26.76,68.38,0.0,9.9,10,16.668,23.0,24.0,23.0,23.333333333333332,3,2.7714,8.0776,12.3981,10.771433333333334,11,0,23.0
2018-11-26,1014.56,26.14,64.5,0.0,8.9,10,18.52,23.0,23.0,24.0,23.333333333333332,12,3.9782,2.7714,8.0776,7.749033333333333,11,0,23.0
2018-11-27,1016.39,23.93,62.88,0.0,10.3,330,18.52,23.0,23.0,23.0,23.0,19,8.8105,3.9782,2.7714,4.9424,11,0,24.0
2018-11-28,1017.16,23.14,66.63,0.0,8.7,20,20.372,24.0,23.0,23.0,23.333333333333332,31,15.1189,8.8105,3.9782,5.186699999999999,11,0,21.0
2018-11-29,1017.72,23.9,67.0,0.0,8.5,310,14.816,21.0,24.0,23.0,22.666666666666668,30,20.5566,15.1189,8.8105,9.302533333333335,11,0,27.0
2018-11-30,1016.28,25.01,69.75,0.0,10.4,300,14.816,27.0,21.0,24.0,24.0,12,5.6001,20.5566,15.1189,14.828666666666665,11,0,28.0
2018-12-01,1014.33,25.48,72.38,0.0,10.0,140,14.816,28.0,27.0,21.0,25.333333333333332,5,2.4254,5.6001,20.5566,13.758533333333332,12,0,26.0
2018-12-02,1012.56,26.33,72.13,0.0,10.0,140,16.668,26.0,28.0,27.0,27.0,18,15.7317,2.4254,5.6001,9.527366666666667,12,0,25.0
2018-12-03,1013.18,26.39,73.75,0.0,7.2,210,12.964,25.0,26.0,28.0,26.333333333333332,33,25.8613,15.7317,2.4254,7.919066666666667,12,0,27.0
2018-12-04,1013.82,26.88,71.25,0.0,9.5,10,16.668,27.0,25.0,26.0,26.0,56,34.281,25.8613,15.7317,14.6728,12,0,26.0
2018-12-05,1012.04,26.59,70.0,0.0,9.9,240,16.668,26.0,27.0,25.0,26.0,16,9.1351,34.281,25.8613,25.29133333333333,12,0,25.0
2018-12-06,1011.35,26.34,69.75,0.0,10.0,40,14.816,25.0,26.0,27.0,26.0,3,0.5732,9.1351,34.281,23.092466666666667,12,0,25.0
2018-12-07,1012.55,25.08,77.25,0.0,2.2,180,12.964,25.0,25.0,26.0,25.333333333333332,2,1.8527,0.5732,9.1351,14.6631,12,0,33.0
2018-12-08,1014.19,25.31,79.75,0.6,0.0,200,7.408,33.0,25.0,25.0,27.666666666666668,0,0.0,1.8527,0.5732,3.853666666666667,12,0,41.0
2018-12-09,1013.91,26.38,74.0,0.0,6.4,190,16.668,41.0,33.0,25.0,33.0,16,5.3877,0.0,1.8527,0.8086333333333333,12,0,36.0
